text,clean,star,vader_compound,token_count,log_token_count,resid_m1,star_bin_1,star_bin_5
Great App I really like how it keeps my wallpapers fresh. However  the parallax effect is waaay too strong. I have two pages on my home screen and it skips right over the content of the image most times. If there was a slider for modifying the amount the image moves on scrolling between pages that would be swell.,great app i really like how it keeps my wallpapers fresh however the parallax effect is waaay too strong i have two pages on my home screen and it skips right over the content of the image most times if there was a slider for modifying the amount the image moves on scrolling between pages that would be swell,4,0.9099,30,3.4339872044851463,-0.17357891683083082,0,0
Good,good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
Nao tataiq,nao tataiq,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
Best. But can't list system apps.,best but can t list system apps,4,0.3818,4,1.6094379124341003,0.674698878102173,0,0
Telegram Awesome,telegram awesome,4,0.6249,2,1.0986122886681098,0.28421159927578943,0,0
Very nice But icon not so good should be changed.,very nice but icon not so good should be changed,4,-0.4582,4,1.6094379124341003,2.023976188732211,0,0
Love it,love it,4,0.6369,1,0.6931471805599453,0.26493620912393157,0,0
Can I use on iOS?,can i use on ios,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
I like it,i like it,4,0.3612,1,0.6931471805599453,0.7077882978628622,0,0
"But... I'm giving 4 stars but would be giving 5 if this latest revision didn't do something weird on the """"""""""""""""""""""""""""""""Clues"""""""""""""""""""""""""""""""" view. The Clues bar is super zoomed in and I have to scroll right and left to see how long the word is. Nothing I do fixes it. I'm on Android S6.""""",but i m giving stars but would be giving if this latest revision didn t do something weird on the clues view the clues bar is super zoomed in and i have to scroll right and left to see how long the word is nothing i do fixes it i m on android s,4,0.8985,23,3.1780538303479458,-0.15526729618656532,0,0
The cheeseburger is cold  but... It works. So.....yeah.,the cheeseburger is cold but it works so yeah,4,0.0,4,1.6094379124341003,1.2879775414337784,0,0
good,good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
its ok to me,its ok to me,4,0.296,0,0.0,0.8125179176879556,0,0
works as advertised...,works as advertised,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
Gud..but it frzzzzzzzzz Devlpr MST try thr best to figr d problm.,gud but it frzzzzzzzzz devlpr mst try thr best to figr d problm,4,0.6369,9,2.302585092994046,0.26493620912393157,0,0
This one is good  but Keepass2Android is better.,this one is good but keepass android is better,4,0.7003,5,1.791759469228055,0.16309789782161666,0,0
Plz add email chat option,plz add email chat option,4,0.0772,5,1.791759469228055,1.1639725314568272,0,0
Okk,okk,4,0.0,1,0.6931471805599453,1.2879775414337784,0,0
Crippling power consumption The devs really need to work on the power consumption. This app destroys my battery. Other than that it's really hard to give up quassel when you live and breath IRC.,crippling power consumption the devs really need to work on the power consumption this app destroys my battery other than that it s really hard to give up quassel when you live and breath irc,4,-0.6478,19,2.995732273553991,2.3285273531315624,0,0
Update?? Please update this app finally!! Continuously crashes on Android 6.0 when using bascode scanner!!,update please update this app finally continuously crashes on android when using bascode scanner,4,0.5897,11,2.4849066497880004,0.34075274372123854,0,0
It's amazing but... The app is great  it's really versatile and useful  but some features don't work  and some could use improvements  example  the armor set builder won't load in any armor when I select it. The weapon lists should be able to be sorted by elemental damage type  and the armor lists should be able to be sorted by skills and rarity,it s amazing but the app is great it s really versatile and useful but some features don t work and some could use improvements example the armor set builder won t load in any armor when i select it the weapon lists should be able to be sorted by elemental damage type and the armor lists should be able to be sorted by skills and rarity,4,0.222,31,3.4657359027997265,0.931382823624411,0,0
Very useful,very useful,4,0.4927,1,0.6931471805599453,0.49656214744875493,0,0
It's an excellent app. Easy to use,it s an excellent app easy to use,4,0.765,4,1.6094379124341003,0.05917141925285074,0,0
DARO DARO,daro daro,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
Powerful  not pretty Rock solid IMAP. Fast. Small. But none of the interface niceness (swipe to delete) I've come to love. Also  I'm not a fan of Dr Who so the constant k9 logo seems a waste.,powerful not pretty rock solid imap fast small but none of the interface niceness swipe to delete i ve come to love also i m not a fan of dr who so the constant k logo seems a waste,4,0.6021,20,3.044522437723423,0.3208348405643191,0,0
Super,super,4,0.5994,1,0.6931471805599453,0.32517180334848694,0,0
It is GRATE for mindles intertainment.,it is grate for mindles intertainment,4,0.0,3,1.3862943611198906,1.2879775414337784,0,0
Best token generator/authentication app I use this for everything that supports 2-step authentication and supports Google Authenticator as it's the easiest to set up and easiest to use. Have never had a problem with this app. Very satisfied. Only real issue is the need to download a third party barcode scanner but that's minor in the grand scheme of things.,best token generator authentication app i use this for everything that supports step authentication and supports google authenticator as it s the easiest to set up and easiest to use have never had a problem with this app very satisfied only real issue is the need to download a third party barcode scanner but that s minor in the grand scheme of things,4,0.9374,33,3.5263605246161616,-0.21775168592883798,0,0
Awesome Needs more squares,awesome needs more squares,4,0.6249,3,1.3862943611198906,0.28421159927578943,0,0
Great app but... I've been playing Infocom's Border Zone with this app but it gets stuck with the status line when watching the searchlights in the Border chapter to be able to get to the fence and proceed further. Could you please fix this? Otherwise best IF interpreter out there.,great app but i ve been playing infocom s border zone with this app but it gets stuck with the status line when watching the searchlights in the border chapter to be able to get to the fence and proceed further could you please fix this otherwise best if interpreter out there,4,0.8807,25,3.258096538021482,-0.1266754674613102,0,0
More access  to make phone calls? Yes,more access to make phone calls yes,4,0.4019,5,1.791759469228055,0.6424125995978116,0,0
Perfec,perfec,4,0.0,1,0.6931471805599453,1.2879775414337784,0,0
Requested feature Please add some sort of pin lock to the lockscreen,requested feature please add some sort of pin lock to the lockscreen,4,0.3182,8,2.1972245773362196,0.7768584459070187,0,0
nice some mobile is not list . work it more thaks,nice some mobile is not list work it more thaks,4,0.4215,5,1.791759469228055,0.6109294623497772,0,0
Great app. But thumbnails  selection  crop issue. This app is good Thanks for making it ads free. Few issues. For example look at Motorola gallery. The folders are sorted by name and files are sorted by latest added. Thumbnails of folders are displayed based on latest added files. And There is no select all option while selecting files. Add that. No different crop size in editor. Plz add these. Then this would be the best gallery app ever.,great app but thumbnails selection crop issue this app is good thanks for making it ads free few issues for example look at motorola gallery the folders are sorted by name and files are sorted by latest added thumbnails of folders are displayed based on latest added files and there is no select all option while selecting files add that no different crop size in editor plz add these then this would be the best gallery app ever,4,0.9542,47,3.871201010907891,-0.24473723214143916,0,0
Titanium backup error,titanium backup error,4,-0.4019,3,1.3862943611198906,1.9335424832697452,0,0
It's Okay For me it's okay.....,it s okay for me it s okay,4,0.2263,2,1.0986122886681098,0.9244758088199956,0,0
noob,noob,4,-0.0516,1,0.6931471805599453,1.3708617190867667,0,0
One of the primary root apps One of the primary root apps I'm a huge fan of this app started using it 4 years back and have been using it since. Only deal is that sometimes I'm not able to zero down on the culprit app which drains my battery. Possibly some more descriptive external links via popups should be there for those who seek more details.,one of the primary root apps one of the primary root apps i m a huge fan of this app started using it years back and have been using it since only deal is that sometimes i m not able to zero down on the culprit app which drains my battery possibly some more descriptive external links via popups should be there for those who seek more details,4,0.5574,33,3.5263605246161616,0.392635668879989,0,0
Great app but... Great app  but does it now support Apple Music for Android?,great app but great app but does it now support apple music for android,4,0.8248,8,2.1972245773362196,-0.03688427500390645,0,0
Everything is good  but one bug. Clicking on missed call icon opens contacts which crashes immediately. Contacts opens fine through all other methods. Galaxy S5.,everything is good but one bug clicking on missed call icon opens contacts which crashes immediately contacts opens fine through all other methods galaxy s,4,0.09,17,2.8903717578961645,1.1434121152948458,0,0
Nice Very good,nice very good,4,0.7178,2,1.0986122886681098,0.13498795385015772,0,0
Harsha It takes lot of memory and cache.,harsha it takes lot of memory and cache,4,0.0,5,1.791759469228055,1.2879775414337784,0,0
Good  but... A great thing but one problem. I was trying to install Naruto Shippden ultimate ninja impact and when I try and play it all I get is a black screen. Please tell me if it's the game or this app. Thank you for your time,good but a great thing but one problem i was trying to install naruto shippden ultimate ninja impact and when i try and play it all i get is a black screen please tell me if it s the game or this app thank you for your time,4,0.85,23,3.1780538303479458,-0.07736259432280779,0,0
Best Just best,best just best,4,0.8555,2,1.0986122886681098,-0.08619714814240886,0,0
k.f good,k f good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
I like it  but it don't have a lot of what I'm looking for.,i like it but it don t have a lot of what i m looking for,4,0.1901,3,1.3862943611198906,0.9826232357780995,0,0
It is taking too much time,it is taking too much time,4,0.0,3,1.3862943611198906,1.2879775414337784,0,0
Not bad,not bad,4,0.431,1,0.6931471805599453,0.5956697784795564,0,0
Cool but hard as hell. The levelling is really hard. The monster is tough :(,cool but hard as hell the levelling is really hard the monster is tough,4,-0.9267,8,2.1972245773362196,2.776519545910988,0,0
Nice...,nice,4,0.0,1,0.6931471805599453,1.2879775414337784,0,0
It says unfortnulatly stopped,it says unfortnulatly stopped,4,-0.2263,3,1.3862943611198906,1.6514792740475612,0,0
Nice app,nice app,4,0.4215,2,1.0986122886681098,0.6109294623497772,0,0
It's awful that we can not remove contact from telegram,it s awful that we can not remove contact from telegram,4,-0.4588,4,1.6094379124341003,2.0249399582398038,0,0
Simple and too useful..,simple and too useful,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
I love it much,i love it much,4,0.6369,2,1.0986122886681098,0.26493620912393157,0,0
Need tabs for groups and channels,need tabs for groups and channels,4,0.0,4,1.6094379124341003,1.2879775414337784,0,0
This is great security for your Google account,this is great security for your google account,4,0.7579,4,1.6094379124341003,0.07057602509269989,0,0
It's Good Emulator is really nice but a bit confusing to set up. I got SA 1&2 running but the wide screen setting is messed up for me. I've seen it working for others. But overall it runs really nice.,it s good emulator is really nice but a bit confusing to set up i got sa running but the wide screen setting is messed up for me i ve seen it working for others but overall it runs really nice,4,0.3991,20,3.044522437723423,0.6469101906332448,0,0
Wow This apps is helpful of us....,wow this apps is helpful of us,4,0.765,3,1.3862943611198906,0.05917141925285074,0,0
Good,good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
Very good! Easy to use. Helps me develop new habits because it makes me feel good to check off tasks and track my progress.,very good easy to use helps me develop new habits because it makes me feel good to check off tasks and track my progress,4,0.9355,14,2.70805020110221,-0.21469974915479373,0,0
"Great app! """"""""""""""""""""""""""""""""Loved it so much but some images aren't fitting the screen properly.Please fix it dev.""""""""""""""""""""""""""""""""""""",great app loved it so much but some images aren t fitting the screen properly please fix it dev,4,0.4295,11,2.4849066497880004,0.5980792022485386,0,0
Like it so much,like it so much,4,0.3612,2,1.0986122886681098,0.7077882978628622,0,0
Good I love it,good i love it,4,0.7964,2,1.0986122886681098,0.008734148355490134,0,0
Awesoke Make easy to find,awesoke make easy to find,4,0.4404,4,1.6094379124341003,0.5805707228606014,0,0
The latest update has broken collection synching.,the latest update has broken collection synching,4,-0.4767,5,1.791759469228055,2.053692415216325,0,0
Super Nice That App is grate,super nice that app is grate,4,0.7717,4,1.6094379124341003,0.048409326418063614,0,0
It's good Recommended to everyone ?? and thanks for solving my problem!,it s good recommended to everyone and thanks for solving my problem,4,0.7877,6,1.9459101490553132,0.022708806215586907,0,0
:-) I like it,i like it,4,0.5859,1,0.6931471805599453,0.34685661726932704,0,0
Ok,ok,4,0.296,0,0.0,0.8125179176879556,0,0
"Awesome Needs a feature that allows you to favorite and """"""""""""""""""""""""""""""""pause"""""""""""""""""""""""""""""""" on the wallpapers you like best. (And then cycle through them if you wish). Also sometimes seems to stop on its own  but otherwise it's great!""""",awesome needs a feature that allows you to favorite and pause on the wallpapers you like best and then cycle through them if you wish also sometimes seems to stop on its own but otherwise it s great,4,0.7644,17,2.8903717578961645,0.06013518876044355,0,0
Fast and useful. It could be prettier; for example  why waste screen space with the app title and magnifying glass? Why not a floating search button and cut the page header area in half? Minor gripes for an extremely useful and well organized tool. Please keep up the good work and give me a way to support your effort without introducing ads!,fast and useful it could be prettier for example why waste screen space with the app title and magnifying glass why not a floating search button and cut the page header area in half minor gripes for an extremely useful and well organized tool please keep up the good work and give me a way to support your effort without introducing ads,4,0.9315,38,3.6635616461296463,-0.20827461910417444,0,0
Mudt I love,mudt i love,4,0.6369,2,1.0986122886681098,0.26493620912393157,0,0
Very nice,very nice,4,0.4754,1,0.6931471805599453,0.5243508349176831,0,0
Poli Good.easy.simle,poli good easy simle,4,0.0,4,1.6094379124341003,1.2879775414337784,0,0
Very helpful Using on my nexus 5. I used this app to test the effectiveness of diff usb charging cables. Not all cables are the same!,very helpful using on my nexus i used this app to test the effectiveness of diff usb charging cables not all cables are the same,4,0.5244,12,2.5649493574615367,0.44564299179759725,0,0
Ok,ok,4,0.296,0,0.0,0.8125179176879556,0,0
Facebook Mobile browser Works great but lately Facebook is pushing mobile chat away from the mobile FB site. Chat function is not working. Any chance you guys can fix it?,facebook mobile browser works great but lately facebook is pushing mobile chat away from the mobile fb site chat function is not working any chance you guys can fix it,4,0.1129,19,2.995732273553991,1.1066282457550507,0,0
Great app. Would be better if user didn't have to learn and use programming codes for the info to be displayed. A set of text boxes with simple descriptions would be better.,great app would be better if user didn t have to learn and use programming codes for the info to be displayed a set of text boxes with simple descriptions would be better,4,0.872,18,2.9444389791664403,-0.11270080960121298,0,0
Nice,nice,4,0.4215,1,0.6931471805599453,0.6109294623497772,0,0
Telegram u are awesome thank you sooo much for making life easy,telegram u are awesome thank you sooo much for making life easy,4,0.8591,8,2.1972245773362196,-0.09197976518796658,0,0
Okay okay Hope it shows actual current flow when i plug my phone into the wall charger.. My phone is unplugged still showing current flow.. Well how?,okay okay hope it shows actual current flow when i plug my phone into the wall charger my phone is unplugged still showing current flow well how,4,0.7783,18,2.9444389791664403,0.03780786183454188,0,0
Killed it,killed it,4,-0.6705,1,0.6931471805599453,2.3649899661688267,0,0
Works  but lacks some functionality Interface is clean and uncluttered  quite intuituve. However  1: no apparent support for multiple media centers if not configured immediately - app will keep searching for initial configuration and requires a data clear to add another media center  2: unlike XBMC remote  filenames truncated even on landscape view so difficult to choose episodes or movies with long names. Fix these minor issues  five stars. And thanks to the XBMC/Kodi team for all the good work.,works but lacks some functionality interface is clean and uncluttered quite intuituve however no apparent support for multiple media centers if not configured immediately app will keep searching for initial configuration and requires a data clear to add another media center unlike xbmc remote filenames truncated even on landscape view so difficult to choose episodes or movies with long names fix these minor issues five stars and thanks to the xbmc kodi team for all the good work,4,0.9009,53,3.9889840465642745,-0.15912237421693742,0,0
Cool lifes easy Supercool,cool lifes easy supercool,4,0.6369,4,1.6094379124341003,0.26493620912393157,0,0
Fun and Challenging A great game which I recommend to anyone looking for a challenge. I've easily spent 30+ hours of my life playing so far and still haven't beaten it! But I still come back since its actually fun  brutal and (mostly) fair. Luck sometimes play a major part however  but thats only because of the nature of random generation and rougelike games. Other than that  its a great game which other free games on the app store should strive to be like.,fun and challenging a great game which i recommend to anyone looking for a challenge i ve easily spent hours of my life playing so far and still haven t beaten it but i still come back since its actually fun brutal and mostly fair luck sometimes play a major part however but thats only because of the nature of random generation and rougelike games other than that its a great game which other free games on the app store should strive to be like,4,0.9851,45,3.828641396489095,-0.29437136178247236,0,0
Finally an integrated barcode scanner is a welcome change,finally an integrated barcode scanner is a welcome change,4,0.4588,6,1.9459101490553132,0.551015124627753,0,0
Not done downloading,not done downloading,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
Good,good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
If it had an option to write a note on the day to know how I felt that would be great.,if it had an option to write a note on the day to know how i felt that would be great,4,0.6249,8,2.1972245773362196,0.28421159927578943,0,0
Sss Sss,sss sss,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
Please how am I going to download the games???,please how am i going to download the games,4,0.4291,4,1.6094379124341003,0.5987217152536006,0,0
Good,good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
User friendly Ease of operation,user friendly ease of operation,4,0.6908,4,1.6094379124341003,0.1783575816918379,0,0
Makes a differanse in feeling safer Worry less about phone,makes a differanse in feeling safer worry less about phone,4,0.1027,7,2.0794415416798357,1.1230123273841297,0,0
The information the mostly I will suggests it to friend's,the information the mostly i will suggests it to friend s,4,0.0,4,1.6094379124341003,1.2879775414337784,0,0
great for certain niches... but this paired with instructables app= beautiful,great for certain niches but this paired with instructables app beautiful,4,0.8573,7,2.0794415416798357,-0.08908845666518772,0,0
It works This is the only podcast app I've used and I like it. It does the job and is really straightforward. And now that I have figured out to swipe things out of my queue it's much less cluttered. I would like more browsing possibility when looking for new podcasts but I'm not sure if that's the app or user error,it works this is the only podcast app i ve used and i like it it does the job and is really straightforward and now that i have figured out to swipe things out of my queue it s much less cluttered i would like more browsing possibility when looking for new podcasts but i m not sure if that s the app or user error,4,-0.5413,26,3.295836866004329,2.1574582655338257,0,0
It's okay,it s okay,4,0.2263,1,0.6931471805599453,0.9244758088199956,0,0
Good boy Hello,good boy hello,4,0.4404,3,1.3862943611198906,0.5805707228606014,0,0
Updates Where is updates and new features??,updates where is updates and new features,4,0.0,4,1.6094379124341003,1.2879775414337784,0,0
like it like it,like it like it,4,0.6124,2,1.0986122886681098,0.30429013068397426,0,0
YouTub BabluDutta,youtub babludutta,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
Nice Cool,nice cool,4,0.6249,2,1.0986122886681098,0.28421159927578943,0,0
Be careful Guys instead of using this to look up stuff your parents can't see  look up secret stuff you cant see in google or bing its called tour for a reason do NOT look up red room your IP will be traced and you will get put on live stream and killed and hurt,be careful guys instead of using this to look up stuff your parents can t see look up secret stuff you cant see in google or bing its called tour for a reason do not look up red room your ip will be traced and you will get put on live stream and killed and hurt,4,-0.8074,28,3.367295829986474,2.5848900421512697,0,0
Icon is creepy,icon is creepy,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
Great app,great app,4,0.6249,2,1.0986122886681098,0.28421159927578943,0,0
Nice app,nice app,4,0.4215,2,1.0986122886681098,0.6109294623497772,0,0
Well I loved the app but when I download a song and go to my music player it says that the music is unavailable,well i loved the app but when i download a song and go to my music player it says that the music is unavailable,4,0.4588,10,2.3978952727983707,0.551015124627753,0,0
STILL no weather available!!!!!!!!!! I love this app  have used the widget for years now on many different android devices  and have NEVER had any problems with it at all  until recently... -The weather extension has stopped showing any info  just says unavailable instead... When I click on the link it still takes me to the correct place  but that's it.,still no weather available i love this app have used the widget for years now on many different android devices and have never had any problems with it at all until recently the weather extension has stopped showing any info just says unavailable instead when i click on the link it still takes me to the correct place but that s it,4,0.5183,29,3.4011973816621555,0.4554413151247916,0,0
Good A smarter unified search would be good.. The search of an address takes probably at least 10 steps more than on Google Maps... But otherwise very powerful app..,good a smarter unified search would be good the search of an address takes probably at least steps more than on google maps but otherwise very powerful app,4,0.8355,17,2.8903717578961645,-0.054071497889313314,0,0
It's a good msg app  but my only issue is I don't get notifications anymore. The msgs show up whenever I get on the app,it s a good msg app but my only issue is i don t get notifications anymore the msgs show up whenever i get on the app,4,0.2382,12,2.5649493574615367,0.9053610469194036,0,0
Its great but I can't set or save my custom armor set in the app. Please fix this.,its great but i can t set or save my custom armor set in the app please fix this,4,0.2635,9,2.302585092994046,0.8647220993492368,0,0
Nice app,nice app,4,0.4215,2,1.0986122886681098,0.6109294623497772,0,0
Its good,its good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
Useful,useful,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
Works great Works great but I don't understand why it backs up your MMS messages if it can't restore them.,works great works great but i don t understand why it backs up your mms messages if it can t restore them,4,0.3544,9,2.302585092994046,0.7187110189489148,0,0
Love this app I would just like to be able to delete several messages at a time. Can you tell me how to do that?,love this app i would just like to be able to delete several messages at a time can you tell me how to do that,4,0.7717,10,2.3978952727983707,0.048409326418063614,0,0
Its fine....,its fine,4,0.0,1,0.6931471805599453,1.2879775414337784,0,0
I like it Good Service,i like it good service,4,0.6597,3,1.3862943611198906,0.2283129678354019,0,0
Great,great,4,0.6249,1,0.6931471805599453,0.28421159927578943,0,0
Google Open,google open,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
Wow  glad I searched before writing this myself  saved a ton of time! This is almost exactly what I wanted in a book catalog app and was thinking I was going to have to write it myself. About the only thing I would want to add would be the library of Congress Dewey decimal number for each book. What can I say  I really need to organize my bookshelf. May update rating after using it a bit more.,wow glad i searched before writing this myself saved a ton of time this is almost exactly what i wanted in a book catalog app and was thinking i was going to have to write it myself about the only thing i would want to add would be the library of congress dewey decimal number for each book what can i say i really need to organize my bookshelf may update rating after using it a bit more,4,0.8883,37,3.6375861597263857,-0.1388832145574863,0,0
Very handy Great to have for leveling the caravan,very handy great to have for leveling the caravan,4,0.6573,4,1.6094379124341003,0.23216804586577355,0,0
thats good app thats good app,thats good app thats good app,4,0.7003,6,1.9459101490553132,0.16309789782161666,0,0
Takes a long time to focus photos blurry a lot of the time  complicated ! When it works it's ok 😁!,takes a long time to focus photos blurry a lot of the time complicated when it works it s ok,4,0.3365,10,2.3978952727983707,0.7474634759254357,0,0
Happy,happy,4,0.5719,1,0.6931471805599453,0.3693445724464941,0,0
Yes Yes,yes yes,4,0.6597,2,1.0986122886681098,0.2283129678354019,0,0
Very Good!,very good,4,0.54,1,0.6931471805599453,0.42058498460018257,0,0
Put back 1.5.8 WhatsApp backup code Put back the WhatsApp backup code as was in 1.5.8,put back whatsapp backup code put back the whatsapp backup code as was in,4,0.0,10,2.3978952727983707,1.2879775414337784,0,0
Good.,good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
Please add panoramic mode Some devices currently cannot take panoramic pictures.,please add panoramic mode some devices currently cannot take panoramic pictures,4,0.3182,9,2.302585092994046,0.7768584459070187,0,0
Good Very accurate,good very accurate,4,0.4404,2,1.0986122886681098,0.5805707228606014,0,0
That is good,that is good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
kindly like,kindly like,4,0.6908,2,1.0986122886681098,0.1783575816918379,0,0
Useful,useful,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
I wish to find the artist that I want but it only is limited to only a couple of them.,i wish to find the artist that i want but it only is limited to only a couple of them,4,-0.09,6,1.9459101490553132,1.432542967572711,0,0
Nice,nice,4,0.4215,1,0.6931471805599453,0.6109294623497772,0,0
How about adding slow motion video recording,how about adding slow motion video recording,4,0.0,5,1.791759469228055,1.2879775414337784,0,0
Amit Nice one,amit nice one,4,0.4215,3,1.3862943611198906,0.6109294623497772,0,0
Part of a lovely app suite It's so rare to see such simplicity & honesty in apps these days. You won't go wrong with apps from this dev. Too bad this F.manager lacks the crucial sort function; deal breaker.,part of a lovely app suite it s so rare to see such simplicity honesty in apps these days you won t go wrong with apps from this dev too bad this f manager lacks the crucial sort function deal breaker,4,0.7231,21,3.091042453358316,0.12647465653308743,0,0
Liked it and I will use it for sure,liked it and i will use it for sure,4,0.6249,3,1.3862943611198906,0.28421159927578943,0,0
"good""""""""""""""""""""""""""""""""""""",good,4,0.0,1,0.6931471805599453,1.2879775414337784,0,0
I love Telegram,i love telegram,4,0.6369,2,1.0986122886681098,0.26493620912393157,0,0
Really good Masters,really good masters,4,0.4927,3,1.3862943611198906,0.49656214744875493,0,0
Awesome browser But needs the ability to sync bookmarks with Firefox.,awesome browser but needs the ability to sync bookmarks with firefox,4,0.6705,7,2.0794415416798357,0.21096511669873008,0,0
It's good It's nice to have this app,it s good it s nice to have this app,4,0.6908,3,1.3862943611198906,0.1783575816918379,0,0
good app.... need option to share the screen shot,good app need option to share the screen shot,4,0.6249,7,2.0794415416798357,0.28421159927578943,0,0
That is Well Not For Android 5.1  because unfortunate appear!,that is well not for android because unfortunate appear,4,-0.2942,4,1.6094379124341003,1.7605458566568228,0,0
Simply good I gave it a trial and I enjoyed it,simply good i gave it a trial and i enjoyed it,4,0.7351,5,1.791759469228055,0.10719926638122956,0,0
Super Intrigante,super intrigante,4,0.5994,2,1.0986122886681098,0.32517180334848694,0,0
I have always loved this app! However  since the update  the little broom in the corner is missing. How do I do that now?,i have always loved this app however since the update the little broom in the corner is missing how do i do that now,4,0.4574,10,2.3978952727983707,0.5532639201454694,0,0
amazing! free songs.. there have only been a few that I couldn't find  but they ha e just about everything I was/am looking for.. great app!!,amazing free songs there have only been a few that i couldn t find but they ha e just about everything i was am looking for great app,4,0.9346,8,2.1972245773362196,-0.2132540948934043,0,0
Wasn't expecting that much but... Brooooooo the resolution was PHENOMENAL! I've just opened it though  still haven't used it.,wasn t expecting that much but brooooooo the resolution was phenomenal i ve just opened it though still haven t used it,4,0.0,9,2.302585092994046,1.2879775414337784,0,0
Clash of clans ﺧﻴﻠﻲ ﻋﺎﻟﻲ ﻫﺮ ﻛﺲ ﻛﻪ ﻣﺸﻜﻠﻲ ﺩاﺭﻩ ﺩﺭﻣﻮﺭﺩ ﻛﻠﺶ ﺁف ﻛﻠﻧﺰ ﺑﻪ اﻳﻦ ﺁﻳﺪﻱ ﭘﻴﺎﻡ ﺑﺰﻧﻪ .....mathematice,clash of clans mathematice,4,0.0,3,1.3862943611198906,1.2879775414337784,0,0
DAVID GREAT,david great,4,0.6249,2,1.0986122886681098,0.28421159927578943,0,0
Awesome  can find pretty much any song,awesome can find pretty much any song,4,0.8074,5,1.791759469228055,-0.008934959283712907,0,0
It's easy to use and you can share small and large files 1 GB or 2,it s easy to use and you can share small and large files gb or,4,0.6249,6,1.9459101490553132,0.28421159927578943,0,0
Great app But difficult to understand,great app but difficult to understand,4,-0.1779,4,1.6094379124341003,1.5737352004350686,0,0
Utkarsh Yadav I LOVE TO THIS APP,utkarsh yadav i love to this app,4,0.7125,4,1.6094379124341003,0.143501251167228,0,0
Same as the Minetest PC. Shaders don't work but even if I turn all the settings to max I still get smooth gameplay on my J2 2016. Could improve to be more like Minecraft. I can also play servers perfectly,same as the minetest pc shaders don t work but even if i turn all the settings to max i still get smooth gameplay on my j could improve to be more like minecraft i can also play servers perfectly,4,0.9548,19,2.995732273553991,-0.24570100164903153,0,0
Hamzamanu,hamzamanu,4,0.0,1,0.6931471805599453,1.2879775414337784,0,0
Seems to work fine and action being taken on things I've reported. ☺,seems to work fine and action being taken on things i ve reported,4,0.2023,7,2.0794415416798357,0.9630265891237109,0,0
"I think it worth 5-stars if the problem on """"""""""""""""""""""""""""""""Disable mobile data while connected to a known Wi-Fi"""""""""""""""""""""""""""""""" could be fixed on my LG-G2 D802. Thks.""""",i think it worth stars if the problem on disable mobile data while connected to a known wi fi could be fixed on my lg g d thks,4,-0.2023,12,2.5649493574615367,1.612928493743846,0,0
But there should be a Refresh Notifications button in the app.,but there should be a refresh notifications button in the app,4,0.0,4,1.6094379124341003,1.2879775414337784,0,0
One of my favorites,one of my favorites,4,0.4215,2,1.0986122886681098,0.6109294623497772,0,0
There is a slight problem google I have a windows what do I do?,there is a slight problem google i have a windows what do i do,4,-0.4019,4,1.6094379124341003,1.9335424832697452,0,0
OK ok,ok ok,4,0.6289,0,0.0,0.27778646922517014,0,0
Not bad It works but it only allows me to delete files from the device storage. It will not allow me to delete anything from the external storage / SD card using this...,not bad it works but it only allows me to delete files from the device storage it will not allow me to delete anything from the external storage sd card using this,4,-0.0191,14,2.70805020110221,1.3186575374254854,0,0
Decent ssh client Only real gripe is that in the terminal session the keyboard opens in a mode that capitalises the first character.,decent ssh client only real gripe is that in the terminal session the keyboard opens in a mode that capitalises the first character,4,0.0,13,2.6390573296152584,1.2879775414337784,0,0
HappyAs Love it,happyas love it,4,0.6369,2,1.0986122886681098,0.26493620912393157,0,0
Like it,like it,4,0.3612,1,0.6931471805599453,0.7077882978628622,0,0
Very nice,very nice,4,0.4754,1,0.6931471805599453,0.5243508349176831,0,0
Awsm,awsm,4,0.0,1,0.6931471805599453,1.2879775414337784,0,0
Makes life a bit easier.,makes life a bit easier,4,0.4215,4,1.6094379124341003,0.6109294623497772,0,0
Superb,superb,4,0.6249,1,0.6931471805599453,0.28421159927578943,0,0
Amazing But need exit boutton. Plzzzzzzzzzz,amazing but need exit boutton plzzzzzzzzzz,4,0.34,5,1.791759469228055,0.7418414871311438,0,0
