text,clean,star,vader_compound,residual
"After driving past Kai, I was pleasantly suprised to read all the great reviews on Yelp! and knew I had to check it out.  Although I love Sin City Sushi, it's a long drive from my new apartment.  Went on a Sunday evening.  Not a lot of people and everyone was sitting at the sushi bar, so that's where we sat.  We tried:  Cucumber Salad Oyster Shooters (2 orders) Poncho Roll Viagra Roll - Really loved this What the Heck Roll (1/2 order) Something Wrong Roll   Crazy Chic Roll (1/2 order)  First, let me say how freaking happy I was to learn you can do half orders.  When I go to a new sushi place, I want to try everything and rank it in comparison with other places.  So this was a super bonus.    Second, let's talk $$.  Again, while I love Sin City, Kai was much cheaper!  $23.95 for AYCE dinner, $35.95 for all you can eat AND drink and Kai apparently has a happy hour daily from 2 p.m. - 5 p.m.  when AYCE is only $18.95.  The 80 year old grandma inside of me rejoiced!    I tend to steer clear of AYCE establishments with a time limit, because I'm a slow eater and the idea of being timed stresses me out.  From what I could tell, there's no time limit here.  We were there about 2 hours.  Service was excellent.  Our server was kind of weird but very entertaining!  haha.  After chatting with some apparent regulars, we learned that the service is very different if you sit at a table instead of the bar.",after driving past kai i was pleasantly suprised to read all the great reviews on yelp and knew i had to check it out although i love sin city sushi it s a long drive from my new apartment went on a sunday evening not a lot of people and everyone was sitting at the sushi bar so that s where we sat we tried cucumber salad oyster shooters orders poncho roll viagra roll really loved this what the heck roll order something wrong roll crazy chic roll order first let me say how freaking happy i was to learn you can do half orders when i go to a new sushi place i want to try everything and rank it in comparison with other places so this was a super bonus second let s talk again while i love sin city kai was much cheaper for ayce dinner for all you can eat and drink and kai apparently has a happy hour daily from p m p m when ayce is only the year old grandma inside of me rejoiced i tend to steer clear of ayce establishments with a time limit because i m a slow eater and the idea of being timed stresses me out from what i could tell there s no time limit here we were there about hours service was excellent our server was kind of weird but very entertaining haha after chatting with some apparent regulars we learned that the service is very different if you sit at a table instead of the bar,4,0.9759,0.4392400371731262
"When my friends and I first arrived we waited about 45 minutes for a table (which we thought was ridiculous since the restaurant was half empty).  When we were seated, the hostess was rude to us when we asked if we could move to a nearby booth so we could watch the football game. Considering it's Vegas, I honestly expected a small portions of food for the prices.  However when we got our food all of us were surprised by how large our meals were; all of us were only able to eat about half our orders and had to take the rest to go.  It was like we got 2 meals for the price of 1.  Our waitress and servers were extremely nice to us.  When we caught a mistake on our bill, the waitress had no problem correcting it. Other than the unpleasant hostess, I would definitely recommend this place if you're wandering the strip and are very hungry  =)",when my friends and i first arrived we waited about minutes for a table which we thought was ridiculous since the restaurant was half empty when we were seated the hostess was rude to us when we asked if we could move to a nearby booth so we could watch the football game considering it s vegas i honestly expected a small portions of food for the prices however when we got our food all of us were surprised by how large our meals were all of us were only able to eat about half our orders and had to take the rest to go it was like we got meals for the price of our waitress and servers were extremely nice to us when we caught a mistake on our bill the waitress had no problem correcting it other than the unpleasant hostess i would definitely recommend this place if you re wandering the strip and are very hungry,4,0.7485,0.7156481610700745
I had Filet Mignon as usual and it was not as good as Ruth's Chris or even Sweetwater Traven in VA.,i had filet mignon as usual and it was not as good as ruth s chris or even sweetwater traven in va,4,-0.3412,2.040194918372204
We're back and this time we came just for dinner. Driving from Cali to Nevada and where we go for dinner ??.... Here. We came back to visit my family again and we said we have to come back to this place. This time we all switched up on the entrees. Pita bread served with all meals and we tried the minestrone soup and the Greek salad extra feta cheese with hummus . Try the Greek sauce and fries . Service is quick and the waitress was friendly .,we re back and this time we came just for dinner driving from cali to nevada and where we go for dinner here we came back to visit my family again and we said we have to come back to this place this time we all switched up on the entrees pita bread served with all meals and we tried the minestrone soup and the greek salad extra feta cheese with hummus try the greek sauce and fries service is quick and the waitress was friendly,4,-0.1431,1.7994013856370001
"Now I have a second favorite steak house in town!  The first being Bourbon Steak(I'm a duck fat fry guy)  Most everything was terrific here.  Some of the hard things to accept are the wine prices..Paying $98 for a $28 bottle is not easy to swallow.  The wine is good but not worth $98.  So you can imaging what it will cost for a higher quality wine.  The pate and pop overs were nice.  The service was spotty throughout the meal and at these prices a real let down.  Several items we ordered were not even delivered.  The pacing was painful even on a slow Thursday night.  The salad was high quality and big enough to share.  The meat was cooked perfectly and full of flavor even with no sauce which they charge $3 for?  When you mark up the wine 300% it seems insulting to charge for sauce.  Sides were just OK with the Au gratin potatoes being on the small side. I did not try the deserts but the ones that did get ordered didn't survive for long.  They also have a prixe-fixe menu but out of the eight people no one tried it.  Very nice dinning room with piped in music that raises the decibel level.  Over look the very few short comings for a memorable, expensive, delicious night out.",now i have a second favorite steak house in town the first being bourbon steak i m a duck fat fry guy most everything was terrific here some of the hard things to accept are the wine prices paying for a bottle is not easy to swallow the wine is good but not worth so you can imaging what it will cost for a higher quality wine the pate and pop overs were nice the service was spotty throughout the meal and at these prices a real let down several items we ordered were not even delivered the pacing was painful even on a slow thursday night the salad was high quality and big enough to share the meat was cooked perfectly and full of flavor even with no sauce which they charge for when you mark up the wine it seems insulting to charge for sauce sides were just ok with the au gratin potatoes being on the small side i did not try the deserts but the ones that did get ordered didn t survive for long they also have a prixe fixe menu but out of the eight people no one tried it very nice dinning room with piped in music that raises the decibel level over look the very few short comings for a memorable expensive delicious night out,4,0.9526,0.4675615379945812
"What a pleasant introduction to Madison, WI.  Cut your way through the political tension and grab a seat at the bar to avoid the wait.  Take your time ordering through over a hundred beers.  Sample all the old fashioneds.  Just remember that, no matter what, you are not Don Draper.  As nice as folks from Wisconsin are, they will still snicker if you come in stunting a fedora with a Lucky Strike dangling from your lips.",what a pleasant introduction to madison wi cut your way through the political tension and grab a seat at the bar to avoid the wait take your time ordering through over a hundred beers sample all the old fashioneds just remember that no matter what you are not don draper as nice as folks from wisconsin are they will still snicker if you come in stunting a fedora with a lucky strike dangling from your lips,4,0.1779,1.4092210524315458
"Don't go here if you are trying to eat healthy...too many temptations at every turn. I had amazing scallops for dinner, but only after eating a ridiculous amount of bread.  The hamburgers in the bar looked and smelled incredible.  I like the spicy spin they put on most of the dishes...mac and cheese is KILLER.",don t go here if you are trying to eat healthy too many temptations at every turn i had amazing scallops for dinner but only after eating a ridiculous amount of bread the hamburgers in the bar looked and smelled incredible i like the spicy spin they put on most of the dishes mac and cheese is killer,4,-0.7684,2.559462950600772
"My group stopped here twice while in Vegas to use the Groupons we bought for their yard long drinks. These drinks are obviously all over Vegas but we were pretty impressed by the ones we got here.   The drinks were pretty strong, tasted great, and were great for staying cool. The only problem is that some of the flavors get too sour or sweet before you can finish the entire drink. Try the moonshine flavor, it was the best",my group stopped here twice while in vegas to use the groupons we bought for their yard long drinks these drinks are obviously all over vegas but we were pretty impressed by the ones we got here the drinks were pretty strong tasted great and were great for staying cool the only problem is that some of the flavors get too sour or sweet before you can finish the entire drink try the moonshine flavor it was the best,4,0.9913,0.4205211052997182
"I was pleasantly surprised by the food here. The salad dressing is really good and the miso has a hearty mushroom flavor. Prices are very reasonable. The nigiri is dirt cheap. Some pieces are $1. Hibachi entrees are under $10.   Note that they do use a lot of rice in their rolls, so it fills you up. They had a vast selection of maki and they were better than I expected.  Service was a bit spotty. They are friendly, but we did have to ask for things more than once or twice.   I would definitely return when I visit Charlotte again.",i was pleasantly surprised by the food here the salad dressing is really good and the miso has a hearty mushroom flavor prices are very reasonable the nigiri is dirt cheap some pieces are hibachi entrees are under note that they do use a lot of rice in their rolls so it fills you up they had a vast selection of maki and they were better than i expected service was a bit spotty they are friendly but we did have to ask for things more than once or twice i would definitely return when i visit charlotte again,4,0.8589,0.5814552988087591
"Pretty good place for dinner. Not among my favorites, but I'd never say \""no\"" to coming here if someone wanted to try it. Nice atmosphere. Friendly service. Tasty food. I'd expect this place to be busier. Z'tajas across the street is always packed, but Garage is WAY better.",pretty good place for dinner not among my favorites but i d never say no to coming here if someone wanted to try it nice atmosphere friendly service tasty food i d expect this place to be busier z tajas across the street is always packed but garage is way better,4,0.9353,0.48858994847574744
"Great place in Stonecrest Shopping Center to stop in for a quick  bite when you aren't in the mood to cook.  This casual eatery offers pizza by the slice or made to order pizzas, salads, and a good selection of pasta and Italian favorites such as Eggplant Parmesan.",great place in stonecrest shopping center to stop in for a quick bite when you aren t in the mood to cook this casual eatery offers pizza by the slice or made to order pizzas salads and a good selection of pasta and italian favorites such as eggplant parmesan,4,0.8555,0.5855880500015891
"Very good place. In addition to top notch typical pub food, they have an excellent selection of gluten free options, both for food and drink. This sets jacs apart from other similar places. Worth a return visit.",very good place in addition to top notch typical pub food they have an excellent selection of gluten free options both for food and drink this sets jacs apart from other similar places worth a return visit,4,0.9168,0.5110769770249712
Got a mani and pedi. Liked the amount of stuff they do for the cost. I didn't like that they didn't seem to have the AC on and I still had some nail polish on my skin. Overall a good place.,got a mani and pedi liked the amount of stuff they do for the cost i didn t like that they didn t seem to have the ac on and i still had some nail polish on my skin overall a good place,4,0.5559,0.949756360993347
Good Hotsub and really fun soda machine.,good hotsub and really fun soda machine,4,0.7574,0.7048300770653126
"A well crafted hole in the wall, it's a average joes type of place, but Bunny the babe bartender we will make you felt right at home.",a well crafted hole in the wall it s a average joes type of place but bunny the babe bartender we will make you felt right at home,4,0.1406,1.454559764047008
"Come for the name, stay for the pho.  I was pleasently surprised by FHL...I mean PKL.  At first I refused to come here based solely on the name, but after my girlfriend's cousin (who's a local) swore up and down that this was the best Pho in town, I relented.    Surely this is better than any of the Pho I've had in DC, though curiously, the best pho I've ever had was in my home town of Syracuse, NY, not the most cosmopolitan place, I know.  Maybe I am only rating it so high because it totally beat all my expectations, maybe there are better places in Vegas, but I will say I throughly recommend Pho Kim Long.",come for the name stay for the pho i was pleasently surprised by fhl i mean pkl at first i refused to come here based solely on the name but after my girlfriend s cousin who s a local swore up and down that this was the best pho in town i relented surely this is better than any of the pho i ve had in dc though curiously the best pho i ve ever had was in my home town of syracuse ny not the most cosmopolitan place i know maybe i am only rating it so high because it totally beat all my expectations maybe there are better places in vegas but i will say i throughly recommend pho kim long,4,0.9822,0.4315822923158228
"This place reminds me of a local pub, only on a much bigger scale.  Live bands, pub food, and of course, beer.  We've only been here once and tried a couple of items on the menu, but we had a good time, and if we were to stay at the Monte Carlo again, I wouldn't have any hesitation going back here.  I had the chicken tenders and my husband had the fish and chips.  Both were really good.  Nothing overly battered.  I don't drink beer, but hubby does and he liked it.    Don't expect anything outrageously fab from here.  It's a pub.  And if you think of it as such, it's actually pretty fun.  Good for groups so you can share a variety of finger foods while enjoying their home brewed beer and the band.",this place reminds me of a local pub only on a much bigger scale live bands pub food and of course beer we ve only been here once and tried a couple of items on the menu but we had a good time and if we were to stay at the monte carlo again i wouldn t have any hesitation going back here i had the chicken tenders and my husband had the fish and chips both were really good nothing overly battered i don t drink beer but hubby does and he liked it don t expect anything outrageously fab from here it s a pub and if you think of it as such it s actually pretty fun good for groups so you can share a variety of finger foods while enjoying their home brewed beer and the band,4,0.9919,0.41979179626568897
"Good price, good food, and great drinks! A really cool place to unwind.",good price good food and great drinks a really cool place to unwind,4,0.915,0.513264904127058
Love this place. I don't usually eat sushi because I can not handle texture of raw anything. And FISH? When my friend invited me i was not so sure about it. But I am so glad i went. I had a buffet dinner for 25.50$ I think its pretty reasonable. I started with green ice tea. I am a tea drinker. I know when the tea is good.  They have so many dishes of cooked food for people like me. I started the meal with a seaweed salad. i like it a lot. Miso soup is too thick for my taste though. They use different type of miso paste. The Salmon killer is amazing. I can't smell or taste anything like raw fish at all. The fish is cured and so fresh. Hand roll are so awesome as well. I tried spicy crab and the crunch which is shrimp tempura. I had greentea icecream for dessert. I definitely will go back and recommend this restaurant to anyone. The only problem is my friend did not get her order. They were really busy that night.,love this place i don t usually eat sushi because i can not handle texture of raw anything and fish when my friend invited me i was not so sure about it but i am so glad i went i had a buffet dinner for i think its pretty reasonable i started with green ice tea i am a tea drinker i know when the tea is good they have so many dishes of cooked food for people like me i started the meal with a seaweed salad i like it a lot miso soup is too thick for my taste though they use different type of miso paste the salmon killer is amazing i can t smell or taste anything like raw fish at all the fish is cured and so fresh hand roll are so awesome as well i tried spicy crab and the crunch which is shrimp tempura i had greentea icecream for dessert i definitely will go back and recommend this restaurant to anyone the only problem is my friend did not get her order they were really busy that night,4,0.9951,0.4159021480842018
"We had been to the Vinnie's on South Blvd before, but decided to check out the one in the small downtown area of Matthews because it was closer to our house.   We arrived on a Wednesday night and there was little to no parking left.  Who'd have thought?  We were seated right away inside, though.  Most people were drinking at the bar or seated outside where they could smoke.    Vinnie's is a very casual -- but fun -- place.  It always seems very lively and full of regulars.  Newbies, don't be alarmed -- they won't bite.  It's the kind of place I would have loved to hang out regularly with my friends in my younger days.    It was $1 domestic beer night AND there was a buy one, get one free appetizer special going on.  Wow!  We ordered two baskets of the fried pickles for the five of us.  As a rule, I do not eat pickles.  I do not like them.  However, when you coat them and fry them up, they suddenly become so much better.  They were tasty, but crazy salty.    Everything on the seafood/bar food menu is reasonably priced.  For my entree, I went with the Salt & Pepper Catfish.  A lot of people I know don't like catfish.  And I don't like anything too \""fishy\"" tasting.  Catfish, though, I love.  It came with several breaded and fried pieces of catfish and a mound of huge thick fries.  Everything tasted great, but I think I overdosed on fried foods.  I stopped about three-quarters through my meal.  It was just too much between the appetizer, main dish, and side dish.    Our server was great, too.  Very friendly and attentive, despite working several tables.",we had been to the vinnie s on south blvd before but decided to check out the one in the small downtown area of matthews because it was closer to our house we arrived on a wednesday night and there was little to no parking left who d have thought we were seated right away inside though most people were drinking at the bar or seated outside where they could smoke vinnie s is a very casual but fun place it always seems very lively and full of regulars newbies don t be alarmed they won t bite it s the kind of place i would have loved to hang out regularly with my friends in my younger days it was domestic beer night and there was a buy one get one free appetizer special going on wow we ordered two baskets of the fried pickles for the five of us as a rule i do not eat pickles i do not like them however when you coat them and fry them up they suddenly become so much better they were tasty but crazy salty everything on the seafood bar food menu is reasonably priced for my entree i went with the salt pepper catfish a lot of people i know don t like catfish and i don t like anything too fishy tasting catfish though i love it came with several breaded and fried pieces of catfish and a mound of huge thick fries everything tasted great but i think i overdosed on fried foods i stopped about three quarters through my meal it was just too much between the appetizer main dish and side dish our server was great too very friendly and attentive despite working several tables,4,0.9956,0.4152943905558444
Pretty darn good! Less spendy than the Main Street gig and I LOVED the mason jars! Great touch!,pretty darn good less spendy than the main street gig and i loved the mason jars great touch,4,0.9494,0.4714511861760684
"I went here with my boys on Friday and we thought it was good.  We had Pad Thai, red curry and spicy fried rice.  They were all good and very spicy which we like, #8 spicy and my eyes were running LOL!  The only thing I didn't like was the ice tea which was made with powdered tea yuck.  Service was great and  price was right.",i went here with my boys on friday and we thought it was good we had pad thai red curry and spicy fried rice they were all good and very spicy which we like spicy and my eyes were running lol the only thing i didn t like was the ice tea which was made with powdered tea yuck service was great and price was right,4,0.9567,0.46257792626205063
"When I lived in Vegas this was THE spot for sandwiches. Period. Easily the best deli in Las Vegas. Easily. There are actually a lot of imitators, Port a sub, blah blah blah. Cap's is the best. I always recommend and they never let me down. Couple of things though... Sometimes they run out of bread which I thought was kinda ghetto.  Its expensive (for a deli) and there's no space to eat. Just one long skinny wall \""table\"". But whatever, I like the subs but also love ordering two tuna sandwiches light onion. Yum... my stomach is growling.  CLIFFNOTES: If you like subs or deli's EAT AT CAP's! ps: I damn near wanna give them 5 stars...Almost",when i lived in vegas this was the spot for sandwiches period easily the best deli in las vegas easily there are actually a lot of imitators port a sub blah blah blah cap s is the best i always recommend and they never let me down couple of things though sometimes they run out of bread which i thought was kinda ghetto its expensive for a deli and there s no space to eat just one long skinny wall table but whatever i like the subs but also love ordering two tuna sandwiches light onion yum my stomach is growling cliffnotes if you like subs or deli s eat at cap s ps i damn near wanna give them stars almost,4,0.945,0.47679945242561406
Unpretentious place - family owned . Good breakfast but also a place we like to go for salads and soups for dinner ( although they close a little early - 7pm:((.  Great service !  Try the fried zucchini - good stuff,unpretentious place family owned good breakfast but also a place we like to go for salads and soups for dinner although they close a little early pm great service try the fried zucchini good stuff,4,0.9392,0.48384943975455963
"Look. Contrary to every hipster in Madison's opinion, the Plaza isn't actually the best fucking bar on the face of the earth. It isn't even the best bar in Madison. I've drank here on many different occasions, and I don't honestly think there's much that sets this apart from any other good bar. That being said, it is a good bar.   Downtown Madison is swarming with obnoxious frat boys and wasted 19-year-olds on any given Friday or Saturday night. Almost all the campus bars are so loud you have to scream to have a conversation, and are so dark you can't see two feet in front of you. Perfect if you're looking to get felt up by weird and desperate strangers, not so much if you're not into that.  But if you come here, you get a lot less of that.   It's not a dive bar by any means. Not even close. You still run into large crowds and you may have to wait in a line, though it will move a lot faster than the line outside the Church Key or the KK. There's several pool tables, and surprisingly, you can actually get one on a busy night in a reasonable amount of time, and even have the elbow room to move your cue around.   The drink specials are nothing to brag about. Cheap, but just as cheap as anywhere else in town. But the Plaza really steps it up for bar food. Not only does it taste great, but it's also unbelievably cheap. Burgers and other sandwiches are around only $4 each, side dishes average about $2.   The burgers kind of remind me of the burgers you'd get at McDonald's, but hey, McDonald's didn't get rich off of selling burgers that don't taste good. Like McDonald's, the burger is a thin, greasy patty inside a sweet-tasting bun. My guess is that it's honey wheat, and it goes well with the burger. I highly recommend the plazaburger. It's covered in a signature sauce that strongly resembles tzatziki. They'll also put any toppings you want for free. Order more than one, they're small.  The Plaza also serves some of the best french fries you'll ever get at a bar. But the \""large\"" order of fries was literally just enough to fill a small saucer. Their coleslaw is good stuff too. Really sweet, though it's unfortunately a little soggy because they don't bother to make it to order.  So if you come in to the Plaza believing all the hype (and there's a ton), you're probably going to be disappointed. This isn't the best bar ever. But the food alone makes it worth coming back. Not a bad place to come drink if you want the comfort of a big college bar without all the headache of your typical loud, overcrowded campus watering hole.",look contrary to every hipster in madison s opinion the plaza isn t actually the best fucking bar on the face of the earth it isn t even the best bar in madison i ve drank here on many different occasions and i don t honestly think there s much that sets this apart from any other good bar that being said it is a good bar downtown madison is swarming with obnoxious frat boys and wasted year olds on any given friday or saturday night almost all the campus bars are so loud you have to scream to have a conversation and are so dark you can t see two feet in front of you perfect if you re looking to get felt up by weird and desperate strangers not so much if you re not into that but if you come here you get a lot less of that it s not a dive bar by any means not even close you still run into large crowds and you may have to wait in a line though it will move a lot faster than the line outside the church key or the kk there s several pool tables and surprisingly you can actually get one on a busy night in a reasonable amount of time and even have the elbow room to move your cue around the drink specials are nothing to brag about cheap but just as cheap as anywhere else in town but the plaza really steps it up for bar food not only does it taste great but it s also unbelievably cheap burgers and other sandwiches are around only each side dishes average about the burgers kind of remind me of the burgers you d get at mcdonald s but hey mcdonald s didn t get rich off of selling burgers that don t taste good like mcdonald s the burger is a thin greasy patty inside a sweet tasting bun my guess is that it s honey wheat and it goes well with the burger i highly recommend the plazaburger it s covered in a signature sauce that strongly resembles tzatziki they ll also put any toppings you want for free order more than one they re small the plaza also serves some of the best french fries you ll ever get at a bar but the large order of fries was literally just enough to fill a small saucer their coleslaw is good stuff too really sweet though it s unfortunately a little soggy because they don t bother to make it to order so if you come in to the plaza believing all the hype and there s a ton you re probably going to be disappointed this isn t the best bar ever but the food alone makes it worth coming back not a bad place to come drink if you want the comfort of a big college bar without all the headache of your typical loud overcrowded campus watering hole,4,0.9682,0.44859950310983
"Features: -For Hors D'oeuvres, we had the Wild Escargots de Bourgogne.  The roasted snails with garlic-herb butter was so delicious, each escargot melted so softly in my mouth.  Do listen to yelp reviewers and order this! -We shared the filet mignon (3 of the 3 ounces) and it was delicious.  Although, I do recall that we ordered it to be medium rare, the meat came out nearly well done.  Regardless, the meat was still good.  This gourmet meal was well prepared.    Improvements: -I wish we got what we asked for (medium rare filet mignon).   -The bread was too hard, I had to peel it apart to eat the inside because it was scratching my gums. -Atmosphere is nice but a little too dark.  Tips: -Make sure you try the escargot! -Make a reservation in advance to ensure a table.",features for hors d oeuvres we had the wild escargots de bourgogne the roasted snails with garlic herb butter was so delicious each escargot melted so softly in my mouth do listen to yelp reviewers and order this we shared the filet mignon of the ounces and it was delicious although i do recall that we ordered it to be medium rare the meat came out nearly well done regardless the meat was still good this gourmet meal was well prepared improvements i wish we got what we asked for medium rare filet mignon the bread was too hard i had to peel it apart to eat the inside because it was scratching my gums atmosphere is nice but a little too dark tips make sure you try the escargot make a reservation in advance to ensure a table,4,0.9642,0.4534615633366892
"This is my new favorite place for lunch in C-U. Good selection of sandwiches/salads/soups, reasonable prices, plenty of tables, and a nice atmosphere. It feels more grown up than most of your other lunch options, but the food is ready super fast. A number of veggie selections, and the desserts look amazing.",this is my new favorite place for lunch in c u good selection of sandwiches salads soups reasonable prices plenty of tables and a nice atmosphere it feels more grown up than most of your other lunch options but the food is ready super fast a number of veggie selections and the desserts look amazing,4,0.9643,0.4533400118310178
"I have died and gone to heaven. This place is a total dream for me. Televisions EVERYWHERE (including outside) playing different sporting events and juicy, meaty wings. Sure the service isn't all that great but with a ball game on and a beer in your hand you can't really go wrong. This place totally fills up for ASU games so get there early. It's a great environment to hang out and watch a game!",i have died and gone to heaven this place is a total dream for me televisions everywhere including outside playing different sporting events and juicy meaty wings sure the service isn t all that great but with a ball game on and a beer in your hand you can t really go wrong this place totally fills up for asu games so get there early it s a great environment to hang out and watch a game,4,0.6179,0.8743944274770286
"This was one of the nicest surprises for our stay in Scottsdale. Hotel was spotless, new,  & so comfortable. Staff was very friendly & helpful.  Convenient location near restaurants & shops. Will come back to 3 Palms again next month.",this was one of the nicest surprises for our stay in scottsdale hotel was spotless new so comfortable staff was very friendly helpful convenient location near restaurants shops will come back to palms again next month,4,0.9424,0.479959791573072
"Freaky fast like promised. First time eating at Jimmy John's- no lie. I was not really interested in another Subway type place. The sandwich was pretty yummy and I didn't take an hour to decide. I arrived right before the lunch rush so I felt lucky because people just came crawling out of no where to line up for Jimmy Johns. They also had like 6 delivery bike riders. Sounds like they are ready to feed an Army. Ok I tried it. Yum. I'll be back, but next time less mayo!",freaky fast like promised first time eating at jimmy john s no lie i was not really interested in another subway type place the sandwich was pretty yummy and i didn t take an hour to decide i arrived right before the lunch rush so i felt lucky because people just came crawling out of no where to line up for jimmy johns they also had like delivery bike riders sounds like they are ready to feed an army ok i tried it yum i ll be back but next time less mayo,4,0.8071,0.6444189787465864
"Excellent service. Staff was really nice and friendly and they support the military( gave 20% discount for military off their already cheap prices). I would come here again! Their crust isn't necessarily the best I've had but, based on how it looked out of the oven, it was pretty damn good and unique. They give a heavy portion of sauce, which I like, so if you're not big on sauce order light on the sauce. Overall the sauce is very good. All in all I say it's the best pizza around the Aliante area, so pop in and give it a try. I'll definitely be back!",excellent service staff was really nice and friendly and they support the military gave discount for military off their already cheap prices i would come here again their crust isn t necessarily the best i ve had but based on how it looked out of the oven it was pretty damn good and unique they give a heavy portion of sauce which i like so if you re not big on sauce order light on the sauce overall the sauce is very good all in all i say it s the best pizza around the aliante area so pop in and give it a try i ll definitely be back,4,0.9483,0.4727882527384546
The food was fantastic and the ambiance was very cool. I was there for Saturday brunch so there was live music. I'd love to try their regular menu!,the food was fantastic and the ambiance was very cool i was there for saturday brunch so there was live music i d love to try their regular menu,4,0.893,0.5400062353747836
"Not sure about all the negative reviews. We had a good experience. We stayed at the Stratosphere because we were eloping and the location was convenient the Neon Museum, where we were having our ceremony. Yes you walk into the lobby, which is full of slot machines and people smoking cigarettes. But our stay was fine. Our room, 6203, was in a non smoking section. The room was clean and bed was very comfortable and quiet. The electric went out one night in our bathroom, but the staff took care of it right after we called. We also need additional hangers, which were brought upstairs immediately. There is no fridge, microwave or coffee maker, but we ended up not really having a need for any of those. Because of our schedule, we ended up having breakfast daily at the hotel (Roxys Diner...where you can get the normal breakfast even yoghurt, granola and berries) and a nighttime draft beer at McCall's Heartland Grill (salad with steak was very good). Everyone at the hotel was helpful & pleasant.  Definitely check out the top floors (106th - 109th  )which include an inside 360 degree observation deck and bar and an exterior deck where you can see the crazy \""rides\"" that hang off the side of the building! There is a very good restaurant called Top of the World, which rotate slowly 360 degrees for a full view of the city. The food was great and not overly expensive for what it is.  Just don't get sucked into going on a tour for a time share..which they try to get you into if you ask for a shuttle or taxi!!",not sure about all the negative reviews we had a good experience we stayed at the stratosphere because we were eloping and the location was convenient the neon museum where we were having our ceremony yes you walk into the lobby which is full of slot machines and people smoking cigarettes but our stay was fine our room was in a non smoking section the room was clean and bed was very comfortable and quiet the electric went out one night in our bathroom but the staff took care of it right after we called we also need additional hangers which were brought upstairs immediately there is no fridge microwave or coffee maker but we ended up not really having a need for any of those because of our schedule we ended up having breakfast daily at the hotel roxys diner where you can get the normal breakfast even yoghurt granola and berries and a nighttime draft beer at mccall s heartland grill salad with steak was very good everyone at the hotel was helpful pleasant definitely check out the top floors th th which include an inside degree observation deck and bar and an exterior deck where you can see the crazy rides that hang off the side of the building there is a very good restaurant called top of the world which rotate slowly degrees for a full view of the city the food was great and not overly expensive for what it is just don t get sucked into going on a tour for a time share which they try to get you into if you ask for a shuttle or taxi,4,0.9911,0.420764208311061
"I have gotten massages from different spas and I love Roxanne at Lifespa! She is a professional and good massage therapist. But, I was never impressed with the front desk people here. For example, the woman that checked me out today had said to me before I left, \""Hope to see you soon and not a year from now!\"" And she gave me the kind of look that I better came back soon. Really? I hadn't been back there for a year because I was getting massages elsewhere. Being sarcastic like that wouldn't bring the customer back. I have recently considered to get my hair done but maybe I should go somewhere else so I don't have to deal with her sarcasm.",i have gotten massages from different spas and i love roxanne at lifespa she is a professional and good massage therapist but i was never impressed with the front desk people here for example the woman that checked me out today had said to me before i left hope to see you soon and not a year from now and she gave me the kind of look that i better came back soon really i hadn t been back there for a year because i was getting massages elsewhere being sarcastic like that wouldn t bring the customer back i have recently considered to get my hair done but maybe i should go somewhere else so i don t have to deal with her sarcasm,4,0.6191,0.872935809408971
Excellent for the middle of the corn fields. I wish this was around back in the day. Their sauces are rich and flavorful.,excellent for the middle of the corn fields i wish this was around back in the day their sauces are rich and flavorful,4,0.875,0.5618855063956505
